id,event_template_id,event_template_qty_id,currency_id,price_base,markup_amount,duration,min_total,reason
1901209,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901211,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901212,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901214,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901215,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901217,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901218,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901220,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901221,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901223,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901224,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901226,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901227,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901229,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901230,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901232,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901233,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901235,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901236,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901238,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901239,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901241,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901242,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901244,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901245,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901247,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901248,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901250,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901251,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901253,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901254,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901256,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901257,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901259,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901260,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901262,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901263,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901265,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901266,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901268,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901269,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901271,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901272,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901274,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901275,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901277,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901278,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901280,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901281,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901283,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901284,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901286,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901287,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901289,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901290,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901292,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901293,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901295,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901296,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901298,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901299,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901301,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901302,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901304,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901305,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901307,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901308,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901310,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901311,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901313,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901314,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901316,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901317,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901319,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901320,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901322,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901323,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901325,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901326,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901328,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901329,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901331,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901332,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901334,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901335,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901337,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901338,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901340,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901341,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901343,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901344,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901346,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901347,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901349,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901350,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901352,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901353,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901355,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901356,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901358,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901359,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901361,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901362,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901364,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901365,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901367,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901368,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901370,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901371,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901373,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901374,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901376,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901377,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901379,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901380,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901382,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901383,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901385,621,23,4,3270.40,490.56,4,4000.00,below_min_total
1901386,621,23,2,0.00,0.00,4,4000.00,below_min_total
1901388,621,24,4,3917.60,587.64,4,4000.00,below_min_total
1901389,621,24,2,0.00,0.00,4,4000.00,below_min_total
1901391,621,34,4,4425.60,663.84,4,4000.00,below_min_total
1901392,621,34,2,0.00,0.00,4,4000.00,below_min_total
1901394,621,40,4,5072.80,760.92,4,4000.00,below_min_total
1901395,621,40,2,0.00,0.00,4,4000.00,below_min_total
1901397,621,41,4,5580.80,837.12,4,4000.00,below_min_total
1901398,621,41,2,0.00,0.00,4,4000.00,below_min_total
1901790,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901792,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901794,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901796,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901798,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901800,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901802,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901804,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901806,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901808,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901810,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901812,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901814,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901816,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901818,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901820,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901822,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901824,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901826,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901828,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901830,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901832,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901834,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901836,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901838,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901840,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901842,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901844,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901846,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901848,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901850,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901852,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901854,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901856,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901858,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901860,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901862,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901864,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901866,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901868,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901870,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901872,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901874,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901876,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901878,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901880,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901882,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901884,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901886,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901888,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901890,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901892,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901894,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901896,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901898,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901900,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901902,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901904,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901906,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901908,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901910,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901912,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901914,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901916,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901918,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901920,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901922,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901924,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901926,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901928,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901930,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901932,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901934,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901936,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901938,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901940,529,23,2,1554.00,233.10,6,6000.00,below_min_total
1901942,529,24,2,1669.00,250.35,6,6000.00,below_min_total
1901944,529,34,2,1784.00,267.60,6,6000.00,below_min_total
1901946,529,40,2,1911.00,286.65,6,6000.00,below_min_total
1901948,529,41,2,2026.00,303.90,6,6000.00,below_min_total
1901950,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1901952,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1901954,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1901956,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1901958,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1901960,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1901962,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1901964,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1901966,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1901968,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1901970,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1901972,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1901974,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1901976,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1901978,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1901980,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1901982,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1901984,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1901986,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1901988,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1901990,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1901992,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1901994,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1901996,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1901998,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902000,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902002,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902004,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902006,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902008,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902010,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902012,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902014,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902016,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902018,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902020,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902022,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902024,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902026,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902028,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902030,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902032,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902034,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902036,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902038,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902040,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902042,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902044,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902046,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902048,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902050,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902052,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902054,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902056,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902058,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902060,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902062,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902064,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902066,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902068,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902070,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902072,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902074,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902076,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902078,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902080,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902082,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902084,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902086,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902088,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902090,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902092,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902094,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902096,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902098,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902100,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902102,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902104,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902106,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902108,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902110,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902112,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902114,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902116,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902118,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902120,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902122,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902124,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902126,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902128,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902130,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902132,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902134,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902136,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902138,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902140,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902142,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902144,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902146,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902148,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902150,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902152,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902154,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902156,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902158,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902160,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902162,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902164,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902166,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902168,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902170,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902172,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902174,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902176,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902178,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902180,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902182,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902184,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902186,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902188,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902190,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902192,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902194,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902196,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902198,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902200,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902202,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902204,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902206,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902208,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902210,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902212,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902214,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902216,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902218,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902220,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902222,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902224,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902226,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902228,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902230,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902232,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902234,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902236,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902238,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902240,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902242,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902244,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902246,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902248,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902250,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902252,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902254,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902256,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902258,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902260,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902262,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902264,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902266,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902268,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902270,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902272,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902274,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902276,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902278,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902280,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902282,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902284,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902286,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902288,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902290,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902292,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902294,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902296,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902298,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902300,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902302,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902304,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902306,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902308,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902310,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902312,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902314,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902316,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902318,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902320,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902322,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902324,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902326,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902328,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902330,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902332,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902334,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902336,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902338,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902340,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902342,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902344,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902346,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902348,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902350,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902352,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902354,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902356,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902358,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902360,526,23,2,1064.00,159.60,5,5000.00,below_min_total
1902362,526,24,2,1131.50,169.73,5,5000.00,below_min_total
1902364,526,34,2,1199.00,179.85,5,5000.00,below_min_total
1902366,526,40,2,1278.50,191.78,5,5000.00,below_min_total
1902368,526,41,2,1346.00,201.90,5,5000.00,below_min_total
1902370,527,23,2,1064.00,159.60,5,5000.00,below_min_total
1902372,527,24,2,1131.50,169.73,5,5000.00,below_min_total
1902374,527,34,2,1199.00,179.85,5,5000.00,below_min_total
1902376,527,40,2,1278.50,191.78,5,5000.00,below_min_total
1902378,527,41,2,1346.00,201.90,5,5000.00,below_min_total
1902380,527,23,2,1064.00,159.60,5,5000.00,below_min_total
1902382,527,24,2,1131.50,169.73,5,5000.00,below_min_total
1902384,527,34,2,1199.00,179.85,5,5000.00,below_min_total
1902386,527,40,2,1278.50,191.78,5,5000.00,below_min_total
1902388,527,41,2,1346.00,201.90,5,5000.00,below_min_total
1902390,527,23,2,1064.00,159.60,5,5000.00,below_min_total
1902392,527,24,2,1131.50,169.73,5,5000.00,below_min_total
1902394,527,34,2,1199.00,179.85,5,5000.00,below_min_total
1902396,527,40,2,1278.50,191.78,5,5000.00,below_min_total
1902398,527,41,2,1346.00,201.90,5,5000.00,below_min_total
1902400,527,23,2,1064.00,159.60,5,5000.00,below_min_total
1902402,527,24,2,1131.50,169.73,5,5000.00,below_min_total
1902404,527,34,2,1199.00,179.85,5,5000.00,below_min_total
1902406,527,40,2,1278.50,191.78,5,5000.00,below_min_total
1902408,527,41,2,1346.00,201.90,5,5000.00,below_min_total
1902410,527,23,2,1064.00,159.60,5,5000.00,below_min_total
